Timestamp,Longitude,Latitude,Service
1262855377000,7.0353,51.4597,GPRS
1262855578000,7.1289,51.4731,GPRS
1262856006000,7.3331,51.4819,GPRS
1262856227000,7.4114,51.5061,GPRS
1262856302000,7.4347,51.5119,GPRS
1262856381000,7.4436,51.5125,GPRS
1262856545000,7.4436,51.5125,GPRS
1262856670000,7.4608,51.5194,SMS
1262856758000,7.4608,51.5194,SMS
1262856845000,7.4608,51.5194,GPRS
1262858645000,7.4608,51.5194,GPRS
1262859028000,7.4633,51.5153,GPRS
1262859123000,7.5067,51.5161,GPRS
1262859386000,7.6611,51.5819,GPRS
1262859464000,7.6925,51.6025,GPRS
1262859624000,7.7808,51.6356,GPRS
1262859747000,7.8172,51.6661,SMS
1262859830000,7.7981,51.6708,SMS
1262860326000,7.8133,51.6792,GPRS
1262860437000,7.81,51.6906,GPRS
1262860519000,7.8592,51.7308,GPRS
1262860722000,7.8939,51.7608,GPRS
1262860878000,7.9139,51.7697,GPRS
1262861046000,7.9592,51.7914,SMS
1262861728000,8.0339,51.8039,GPRS
1262861793000,8.0778,51.8178,GPRS
1262861942000,8.1342,51.8264,GPRS
1262862074000,8.2039,51.8414,GPRS
1262862270000,8.315,51.8581,GPRS
1262862410000,8.3831,51.9067,GPRS
1262862489000,8.4347,51.9406,GPRS
1262862685000,8.5144,52.0111,GPRS
1262862798000,8.5233,52.0233,GPRS
1262862935000,8.5233,52.0233,GPRS
1262863366000,8.5494,52.04,GPRS
1262863560000,8.6328,52.1008,GPRS
1262863700000,8.6667,52.1517,GPRS
1262863807000,8.6767,52.1906,GPRS
1262863980000,8.7161,52.1986,GPRS
1262864254000,8.8422,52.2114,GPRS
1262864324000,8.8856,52.2125,GPRS
1262864387000,8.8778,52.2253,GPRS
1262864516000,8.8856,52.2125,GPRS
1262864794000,8.9311,52.2928,GPRS
1262865066000,8.9517,52.3033,SMS
1262865153000,9.0475,52.2653,SMS
1262865420000,9.2017,52.3361,GPRS
1262865485000,9.2833,52.3536,GPRS
1262865611000,9.3792,52.3369,GPRS
1262865796000,9.4322,52.4233,GPRS
1262865878000,9.4903,52.4142,GPRS
1262866027000,9.5983,52.3897,GPRS
1262866104000,9.6347,52.4006,Telefonie
1262866388000,9.7389,52.3808,GPRS
1262866734000,9.7647,52.3711,GPRS
1262867036000,9.9711,52.3708,GPRS
1262867148000,9.9925,52.3786,GPRS
1262867407000,10.1764,52.4167,GPRS
1262868296000,10.7206,52.425,GPRS
1262868372000,10.7444,52.4239,GPRS
1262868553000,10.7875,52.4267,GPRS
1262868851000,10.9992,52.4372,GPRS
1262869699000,11.7125,52.5786,Telefonie. CLIP. CH
1262869796000,11.8761,52.5733,Telefonie
1262870651000,12.2239,52.5914,GPRS
1262871482000,12.9433,52.5464,GPRS
1262871587000,12.9789,52.5397,GPRS
1262871758000,13.1317,52.5381,GPRS
1262871878000,13.1778,52.5339,GPRS
1262871941000,13.2031,52.5364,GPRS
1262872021000,13.2031,52.5364,GPRS
1262872117000,13.2206,52.5278,GPRS
1262872201000,13.2442,52.5106,GPRS
1262872331000,13.2861,52.4939,GPRS
1262872393000,13.3067,52.5081,GPRS
1262872503000,13.3008,52.5053,GPRS
1262872770000,13.3664,52.5219,GPRS
1262873139000,13.3664,52.5219,GPRS
1262874454000,13.3878,52.5183,GPRS
1262875084000,13.3878,52.5183,GPRS
1262875662000,13.3789,52.5178,GPRS
1262876374000,13.3878,52.5183,GPRS
1262877101000,13.3878,52.5183,GPRS
1262877218000,13.3808,52.5225,GPRS
1262878276000,13.3878,52.5183,GPRS
1262878820000,13.3878,52.5183,GPRS
1262880110000,13.3878,52.5183,GPRS
1262881243000,13.3808,52.5225,Telefonie
1262881570000,13.3808,52.5225,Telefonie. CFNRy
1262881636000,13.3808,52.5225,Telefonie. CFB
1262881910000,13.3878,52.5183,GPRS
1262883710000,13.3878,52.5183,GPRS
1262885510000,13.3878,52.5183,GPRS
1262886927000,13.3836,52.53,Telefonie. CLIP
1262887046000,13.3836,52.53,SMS
1262887223000,13.3836,52.53,Telefonie
1262887310000,13.3878,52.5183,GPRS
1262889110000,13.3878,52.5183,GPRS
1262889669000,13.3836,52.53,Telefonie. CLIP
1262890488000,13.3836,52.53,Telefonie. CLIP
1262890566000,13.3836,52.53,GPRS
1262892209000,13.4044,52.5317,GPRS
1262892399000,13.4044,52.5317,GPRS
1262894039000,13.4044,52.5317,GPRS
1262895839000,13.4044,52.5317,GPRS
1262896159000,13.3961,52.5294,GPRS
1262896584000,13.3961,52.5294,Telefonie. CFNRy
1262896818000,13.3961,52.5294,Telefonie
1262896946000,13.3961,52.5294,GPRS
1262897968000,13.3961,52.5294,GPRS
1262899768000,13.3961,52.5294,GPRS
1262901546000,13.4044,52.5317,GPRS
1262901998000,13.4044,52.5317,GPRS
1262902176000,13.4044,52.5317,GPRS
1262902425000,13.4044,52.5317,GPRS
1262903976000,13.4044,52.5317,GPRS
1262905200000,13.4044,52.5317,GPRS
1262905776000,13.4044,52.5317,GPRS
1262907576000,13.4044,52.5317,GPRS
1262909376000,13.4044,52.5317,GPRS
1262911176000,13.4044,52.5317,GPRS
1262912976000,13.4044,52.5317,GPRS
1262914776000,13.4044,52.5317,GPRS
1262916576000,13.4044,52.5317,GPRS
1262918376000,13.4044,52.5317,GPRS
1262920176000,13.4044,52.5317,GPRS
1262921976000,13.4044,52.5317,GPRS
1262923776000,13.4044,52.5317,GPRS
1262925576000,13.4044,52.5317,GPRS
1262927376000,13.4044,52.5317,GPRS
1262929176000,13.4044,52.5317,GPRS
1262930976000,13.4044,52.5317,GPRS
1262932776000,13.4044,52.5317,GPRS
1262934576000,13.4044,52.5317,GPRS
1262936349000,13.4044,52.5317,GPRS
1262936504000,13.3903,52.5358,GPRS
1262936644000,13.4044,52.5317,GPRS
1262936755000,13.4044,52.5317,GPRS
1262936828000,13.4044,52.5317,GPRS
1262938628000,13.4044,52.5317,GPRS
1262938753000,13.4033,52.5264,GPRS
1262938964000,13.4044,52.5317,GPRS
1262939226000,13.3961,52.5294,GPRS
1262939953000,13.4044,52.5317,GPRS
1262940073000,13.4033,52.5264,GPRS
1262940276000,13.4044,52.5317,GPRS
1262940395000,13.4033,52.5264,GPRS
1262941226000,13.4044,52.5317,GPRS
1262941321000,13.3961,52.5294,GPRS
1262941741000,13.3961,52.5294,GPRS
1262942000000,13.4044,52.5317,GPRS
1262942093000,13.4044,52.5317,GPRS
1262942252000,13.3986,52.5353,Telefonie
1262942609000,13.3836,52.53,Telefonie
1262943903000,13.4044,52.5317,GPRS
1262944549000,13.3747,52.5303,Telefonie. CFNRy
1262945703000,13.4044,52.5317,GPRS
1262947503000,13.4044,52.5317,GPRS
1262948815000,13.3747,52.5303,Telefonie. CLIP
1262949303000,13.4044,52.5317,GPRS
1262951103000,13.4044,52.5317,GPRS
1262951182000,13.3836,52.53,Telefonie
1262952903000,13.4044,52.5317,GPRS
1262954535000,13.3747,52.5303,Telefonie
1262954703000,13.4044,52.5317,GPRS
1262956129000,13.3808,52.5225,GPRS
1262956694000,13.3808,52.5225,GPRS
1262957981000,13.3808,52.5225,GPRS
1262958898000,13.3808,52.5225,Telefonie
1262958986000,13.3808,52.5225,Telefonie
1262959198000,13.3836,52.53,GPRS
1262959411000,13.3747,52.5303,GPRS
1262960308000,13.3836,52.53,SMS
1262961027000,13.3747,52.5303,GPRS
1262962146000,13.3747,52.5303,Telefonie. CFNRy
1262962740000,13.3747,52.5303,Telefonie. CFNRy
1262962827000,13.3747,52.5303,GPRS
1262964627000,13.3747,52.5303,GPRS
1262966427000,13.3747,52.5303,GPRS
1262968169000,13.3747,52.5303,SMS
1262968247000,13.3836,52.53,Telefonie
1262970027000,13.3747,52.5303,GPRS
1262970193000,13.3836,52.53,Telefonie. CLIP
1262971043000,13.3747,52.5303,Telefonie. CLIP
1262971827000,13.3747,52.5303,GPRS
1262972527000,13.3836,52.53,SMS
1262973118000,13.3836,52.53,Telefonie. CLIP
1262973627000,13.3747,52.5303,GPRS
1262974197000,13.3836,52.53,SMS
1262974270000,13.3836,52.53,SMS
1262974337000,13.3836,52.53,SMS
1262975427000,13.3747,52.5303,GPRS
1262977203000,13.3836,52.53,Telefonie. CLIP
1262978315000,13.3836,52.53,SMS
1262978850000,13.3747,52.5303,SMS
1262979027000,13.3747,52.5303,GPRS
1262980827000,13.3747,52.5303,GPRS
1262982149000,13.3836,52.53,SMS
1262982369000,13.3836,52.53,Telefonie
1262982627000,13.3747,52.5303,GPRS
1262983225000,13.3836,52.53,SMS
1262983315000,13.3836,52.53,SMS
1262983454000,13.3836,52.53,SMS
1262983577000,13.3836,52.53,SMS
1262983659000,13.3836,52.53,Telefonie. CLIP
1262983729000,13.3836,52.53,SMS
1262984427000,13.3747,52.5303,GPRS
1262984504000,13.3836,52.53,SMS
1262984851000,13.3836,52.53,Telefonie. CLIP
1262984915000,13.3836,52.53,SMS
1262986227000,13.3747,52.5303,GPRS
1262987324000,13.3961,52.5294,GPRS
1262987636000,13.3961,52.5294,GPRS
1262987848000,13.4044,52.5317,GPRS
1262988357000,13.4044,52.5317,GPRS
1262988437000,13.4044,52.5317,GPRS
1262988530000,13.4044,52.5317,GPRS
1262990355000,13.4044,52.5317,GPRS
1262991600000,13.4044,52.5317,GPRS
1262992155000,13.4044,52.5317,GPRS
1262993955000,13.4044,52.5317,GPRS
1262995755000,13.4044,52.5317,GPRS
1262997555000,13.4044,52.5317,GPRS
1262999355000,13.4044,52.5317,GPRS
1263001155000,13.4044,52.5317,GPRS
1263002955000,13.4044,52.5317,GPRS
1263004755000,13.4044,52.5317,GPRS
1263006555000,13.4044,52.5317,GPRS
1263008355000,13.4044,52.5317,GPRS
1263010155000,13.4044,52.5317,GPRS
1263011955000,13.4044,52.5317,GPRS
1263013755000,13.4044,52.5317,GPRS
1263015555000,13.4044,52.5317,GPRS
1263017355000,13.4044,52.5317,GPRS
1263019155000,13.4044,52.5317,GPRS
1263020955000,13.4044,52.5317,GPRS
1263022755000,13.4044,52.5317,GPRS
1263024555000,13.4044,52.5317,GPRS
1263025562000,13.4044,52.5317,GPRS
1263026673000,13.4044,52.5317,GPRS
1263026787000,13.4044,52.5317,GPRS
1263028101000,13.4044,52.5317,GPRS
1263028465000,13.4044,52.5317,SMS
1263028610000,13.4033,52.5264,SMS
1263028748000,13.4033,52.5264,SMS
1263028884000,13.4044,52.5317,SMS
1263029077000,13.4044,52.5317,SMS
1263030307000,13.4044,52.5317,GPRS
1263032107000,13.4044,52.5317,GPRS
1263033907000,13.4044,52.5317,GPRS
1263035707000,13.4044,52.5317,GPRS
1263037507000,13.4044,52.5317,GPRS
1263039307000,13.4044,52.5317,GPRS
1263041107000,13.4044,52.5317,GPRS
1263042772000,13.4044,52.5317,Telefonie
1263042907000,13.4044,52.5317,GPRS
1263044707000,13.4044,52.5317,GPRS
1263046005000,13.4044,52.5317,Telefonie. CLIP
1263046507000,13.4044,52.5317,GPRS
1263048055000,13.4044,52.5317,Telefonie. CLIP
1263048307000,13.4044,52.5317,GPRS
1263048412000,13.3961,52.5294,GPRS
1263049078000,13.3961,52.5294,GPRS
1263050119000,13.4044,52.5317,GPRS
1263050466000,13.4044,52.5317,GPRS
1263050785000,13.4044,52.5317,GPRS
1263051018000,13.4044,52.5317,GPRS
1263051085000,13.4044,52.5317,GPRS
1263051616000,13.4044,52.5317,GPRS
1263052687000,13.4044,52.5317,GPRS
1263054487000,13.4044,52.5317,GPRS
1263056287000,13.4044,52.5317,GPRS
1263058087000,13.4044,52.5317,GPRS
1263059887000,13.4044,52.5317,GPRS
1263061687000,13.4044,52.5317,GPRS
1263063487000,13.4044,52.5317,GPRS
1263065287000,13.4044,52.5317,GPRS
1263066280000,13.3961,52.5294,GPRS
1263067081000,13.3961,52.5294,GPRS
1263067184000,13.3961,52.5294,GPRS
1263067389000,13.3961,52.5294,GPRS
1263067482000,13.3961,52.5294,SMS
1263067574000,13.3961,52.5294,GPRS
1263067848000,13.3961,52.5294,SMS
1263067973000,13.4033,52.5264,SMS
1263068064000,13.3961,52.5294,GPRS
1263068363000,13.3961,52.5294,GPRS
1263068822000,13.3961,52.5294,GPRS
1263068944000,13.4044,52.5317,SMS
1263069402000,13.3961,52.5294,GPRS
1263070751000,13.3961,52.5294,SMS
1263070848000,13.4044,52.5317,SMS
1263070961000,13.3961,52.5294,SMS
1263071619000,13.3961,52.5294,GPRS
1263071777000,13.4044,52.5317,GPRS
1263071911000,13.3961,52.5294,GPRS
1263071982000,13.3961,52.5294,GPRS
1263072647000,13.3961,52.5294,GPRS
1263072802000,13.3961,52.5294,GPRS
1263073107000,13.3961,52.5294,GPRS
1263073642000,13.3961,52.5294,GPRS
1263074451000,13.4044,52.5317,GPRS
1263074593000,13.4033,52.5264,GPRS
1263075227000,13.4033,52.5264,GPRS
1263076289000,13.3961,52.5294,GPRS
1263076366000,13.3961,52.5294,GPRS
1263076447000,13.4044,52.5317,GPRS
1263076546000,13.3961,52.5294,GPRS
1263077254000,13.3961,52.5294,GPRS
1263077398000,13.3961,52.5294,GPRS
1263077627000,13.3961,52.5294,GPRS
1263078000000,13.3961,52.5294,GPRS
1263079036000,13.3961,52.5294,GPRS
1263080021000,13.3961,52.5294,GPRS
1263081345000,13.3961,52.5294,GPRS
1263081472000,13.3961,52.5294,GPRS
1263082418000,13.3961,52.5294,GPRS
1263083272000,13.3961,52.5294,GPRS
1263084363000,13.3961,52.5294,GPRS
1263084703000,13.3961,52.5294,GPRS
1263086188000,13.3961,52.5294,GPRS
1263087988000,13.3961,52.5294,GPRS
1263089788000,13.3961,52.5294,GPRS
1263091588000,13.3961,52.5294,GPRS
1263093388000,13.3961,52.5294,GPRS
1263095188000,13.3961,52.5294,GPRS
1263096988000,13.3961,52.5294,GPRS
1263098788000,13.3961,52.5294,GPRS
1263100588000,13.3961,52.5294,GPRS
1263102388000,13.3961,52.5294,GPRS
1263104188000,13.3961,52.5294,GPRS
1263105988000,13.3961,52.5294,GPRS
1263107788000,13.3961,52.5294,GPRS
1263109588000,13.3961,52.5294,GPRS
1263111386000,13.4044,52.5317,GPRS
1263113052000,13.4044,52.5317,GPRS
1263113354000,13.4044,52.5317,GPRS
1263113759000,13.4044,52.5317,SMS
1263113846000,13.4044,52.5317,SMS
1263113910000,13.4044,52.5317,GPRS
1263114247000,13.4044,52.5317,GPRS
1263115089000,13.4044,52.5317,SMS
1263115251000,13.4044,52.5317,Telefonie
1263115316000,13.4044,52.5317,SMS
1263115448000,13.4044,52.5317,GPRS
1263117083000,13.4044,52.5317,GPRS
1263118755000,13.3808,52.5225,GPRS
1263118818000,13.3808,52.5225,GPRS
1263118915000,13.3808,52.5225,GPRS
1263119056000,13.3808,52.5225,GPRS
1263119196000,13.3808,52.5225,GPRS
1263119546000,13.3808,52.5225,GPRS
1263119665000,13.3808,52.5225,GPRS
1263119986000,13.3808,52.5225,GPRS
1263120448000,13.3808,52.5225,GPRS
1263121173000,13.3808,52.5225,GPRS
1263121356000,13.3808,52.5225,GPRS
1263122993000,13.3808,52.5225,GPRS
1263123076000,13.3808,52.5225,GPRS
1263123142000,13.3808,52.5225,SMS
1263123218000,13.3808,52.5225,GPRS
1263123298000,13.3808,52.5225,GPRS
1263123443000,13.3808,52.5225,GPRS
1263123576000,13.3808,52.5225,GPRS
1263123646000,13.3808,52.5225,GPRS
1263123962000,13.3808,52.5225,SMS
1263124038000,13.3808,52.5225,GPRS
1263124100000,13.3808,52.5225,SMS
1263124198000,13.3808,52.5225,SMS
1263124319000,13.3808,52.5225,SMS
1263125039000,13.3808,52.5225,GPRS
1263125166000,13.3808,52.5225,SMS
1263125258000,13.3808,52.5225,SMS
1263125356000,13.3808,52.5225,GPRS
1263125665000,13.3808,52.5225,GPRS
1263126027000,13.3808,52.5225,Telefonie. CFNRy
1263126107000,13.3808,52.5225,GPRS
1263126821000,13.3808,52.5225,GPRS
1263126992000,13.3808,52.5225,SMS
1263127203000,13.3808,52.5225,GPRS
1263127346000,13.3808,52.5225,GPRS
1263127784000,13.3808,52.5225,GPRS
1263127903000,13.3808,52.5225,GPRS
1263128686000,13.3808,52.5225,GPRS
1263129311000,13.3808,52.5225,GPRS
1263129488000,13.3808,52.5225,GPRS
1263129589000,13.3808,52.5225,GPRS
1263130490000,13.3808,52.5225,GPRS
1263131293000,13.3808,52.5225,SMS
1263131427000,13.3808,52.5225,GPRS
1263132225000,13.3808,52.5225,Telefonie
1263132294000,13.3808,52.5225,SMS
1263132389000,13.3808,52.5225,SMS
1263133016000,13.3961,52.5294,GPRS
1263133220000,13.3961,52.5294,GPRS
1263133332000,13.4044,52.5317,SMS
1263134036000,13.3961,52.5294,Telefonie
1263134537000,13.3647,52.5269,Telefonie. CFNRy
1263134599000,13.3647,52.5269,SMS
1263134775000,13.3664,52.5219,Telefonie. CFNRy
1263134840000,13.3961,52.5294,GPRS
1263135718000,13.3289,52.5108,GPRS
1263135800000,13.3269,52.5153,GPRS
1263136570000,13.1956,52.5336,GPRS
1263136689000,13.1878,52.5372,GPRS
1263136855000,13.1656,52.5506,GPRS
1263137462000,12.9433,52.5464,Telefonie. CLIP
1263140013000,11.3333,52.5175,SMS
1263141818000,10.6128,52.4144,GPRS
1263142754000,9.9925,52.3786,Telefonie
1263142943000,9.9661,52.3656,SMS
1263143091000,9.8247,52.3836,SMS
1263143162000,9.8247,52.3836,Telefonie
1263143724000,9.745,52.3742,Telefonie. CLIP
1263144702000,9.4322,52.4233,GPRS
1263144896000,9.3792,52.3369,GPRS
1263144969000,9.2833,52.3536,GPRS
1263145069000,9.2086,52.3792,GPRS
1263145157000,9.1989,52.3253,GPRS
1263145540000,8.9647,52.2961,GPRS
1263145704000,8.9517,52.3033,GPRS
1263145766000,8.9328,52.2544,GPRS
1263145871000,8.8856,52.2125,Telefonie
1263146008000,8.8422,52.2114,GPRS
1263146111000,8.8119,52.2031,Telefonie
1263146184000,8.7931,52.2039,Telefonie
1263146254000,8.7139,52.1883,SMS
1263146445000,8.6675,52.1603,Telefonie. CLIP
1263146513000,8.6667,52.1517,GPRS
1263146610000,8.6672,52.1306,GPRS
1263146886000,8.6319,52.0781,GPRS
1263147022000,8.6081,52.0681,GPRS
1263147231000,8.5494,52.04,SMS
1263147303000,8.5342,52.0294,SMS
1263147569000,8.5211,52.0058,GPRS
1263147634000,8.5144,52.0111,SMS
1263147729000,8.4869,51.9814,SMS
1263147798000,8.4533,51.9711,SMS
1263147873000,8.4056,51.9178,SMS
1263147962000,8.3978,51.9117,GPRS
1263148093000,8.3978,51.9117,SMS
1263148158000,8.3831,51.9067,SMS
1263148230000,8.3831,51.9067,SMS
1263148607000,8.2039,51.8414,SMS
1263149427000,7.81,51.6906,GPRS
1263149488000,7.8133,51.6792,GPRS
1263150134000,7.7478,51.6172,GPRS
1263150524000,7.5458,51.5367,GPRS
1263150596000,7.5161,51.5106,GPRS
1263150742000,7.4608,51.5194,GPRS
1263151003000,7.4347,51.5119,GPRS
1263151316000,7.2825,51.4808,GPRS
1263151384000,7.2486,51.4831,GPRS
1263151728000,7.1528,51.4653,GPRS
1263151824000,7.11,51.4558,GPRS
1263151985000,7.0353,51.4597,GPRS
1263152301000,6.9939,51.4461,GPRS
1263152762000,6.7725,51.4328,GPRS
1263153089000,6.7725,51.3953,GPRS
1263153404000,6.7958,51.2811,GPRS
1263154038000,6.785,51.3056,GPRS
1263154290000,6.7489,51.3003,GPRS
1263154363000,6.7375,51.3014,GPRS
1263154623000,6.7489,51.3003,GPRS
1263154880000,6.7489,51.3003,SMS
1263155000000,6.7489,51.3003,SMS
1263155063000,6.7489,51.3003,SMS
1263155181000,6.7489,51.3003,Telefonie
1263156423000,6.7489,51.3003,GPRS
1263156771000,6.7489,51.3003,GPRS
1263156866000,6.7489,51.3003,GPRS
1263156999000,6.7489,51.3003,SMS
1263157082000,6.7489,51.3003,SMS
1263157485000,6.7375,51.3014,GPRS
1263158589000,6.7375,51.3014,Telefonie. CFB
1263158661000,6.7375,51.3014,SMS
1263158897000,6.7375,51.3014,Telefonie. CFB
1263159094000,6.7375,51.3014,GPRS
1263159169000,6.7375,51.3014,GPRS
1263159233000,6.7375,51.3014,Telefonie
1263159706000,6.7489,51.3003,GPRS
1263159937000,6.7375,51.3014,Telefonie
1263160029000,6.7375,51.3014,Telefonie. CLIP
1263160270000,6.7375,51.3014,Telefonie. CLIP
1263160479000,6.7489,51.3003,GPRS
1263160545000,6.7489,51.3003,GPRS
1263160740000,6.7489,51.3003,GPRS
1263162345000,6.7489,51.3003,GPRS
1263162551000,6.7375,51.3014,GPRS
1263162644000,6.7375,51.3014,GPRS
1263162708000,6.7489,51.3003,GPRS
1263163337000,6.7489,51.3003,GPRS
1263163755000,6.7375,51.3014,GPRS
1263163843000,6.7489,51.3003,GPRS
1263164259000,6.7489,51.3003,GPRS
1263164320000,6.7375,51.3014,GPRS
1263164400000,6.7489,51.3003,GPRS
1263164499000,6.7489,51.3003,GPRS
1263164704000,6.7375,51.3014,GPRS
1263164809000,6.7489,51.3003,GPRS
1263165001000,6.7489,51.3003,SMS
1263165228000,6.7489,51.3003,SMS
1263165360000,6.7489,51.3003,SMS
1263165462000,6.7489,51.3003,SMS
1263165526000,6.7489,51.3003,SMS
1263165674000,6.7489,51.3003,SMS
1263166500000,6.7489,51.3003,SMS
1263168311000,6.7489,51.3003,GPRS
1263169255000,6.7489,51.3003,SMS
1263169385000,6.7489,51.3003,SMS
1263169509000,6.7489,51.3003,SMS
1263169614000,6.7489,51.3003,SMS
1263169706000,6.7489,51.3003,SMS
1263169813000,6.7489,51.3003,SMS
1263170111000,6.7489,51.3003,GPRS
1263171911000,6.7489,51.3003,GPRS
1263173711000,6.7489,51.3003,GPRS
1263175511000,6.7489,51.3003,GPRS
1263177311000,6.7489,51.3003,GPRS
1263179111000,6.7489,51.3003,GPRS
1263180911000,6.7489,51.3003,GPRS
1263182711000,6.7489,51.3003,GPRS
1263184511000,6.7489,51.3003,GPRS
1263186311000,6.7489,51.3003,GPRS
1263188111000,6.7489,51.3003,GPRS
1263189911000,6.7489,51.3003,GPRS
1263191711000,6.7489,51.3003,GPRS
1263193511000,6.7489,51.3003,GPRS
1263195311000,6.7489,51.3003,GPRS
1263196227000,6.7489,51.3003,Telefonie
1263197111000,6.7489,51.3003,GPRS
1263198911000,6.7489,51.3003,GPRS
1263200344000,6.7375,51.3014,GPRS
1263200538000,6.7489,51.3003,GPRS
1263200635000,6.7489,51.3003,GPRS
1263201353000,6.7489,51.3003,Telefonie. CLIP
1263201423000,6.7489,51.3003,GPRS
1263201603000,6.7489,51.3003,GPRS
1263203420000,6.7489,51.3003,GPRS
1263204031000,6.7489,51.3003,SMS
1263204236000,6.7489,51.3003,GPRS
1263204298000,6.7489,51.3003,GPRS
1263204609000,6.7489,51.3003,SMS
1263204753000,6.7489,51.3003,GPRS
1263204885000,6.7375,51.3014,GPRS
1263204969000,6.7489,51.3003,GPRS
1263205163000,6.7489,51.3003,GPRS
1263205252000,6.7489,51.3003,SMS
1263205322000,6.7489,51.3003,SMS
1263205456000,6.7489,51.3003,GPRS
1263205537000,6.7489,51.3003,GPRS
1263205736000,6.7489,51.3003,GPRS
1263205801000,6.7489,51.3003,SMS
1263207625000,6.7489,51.3003,GPRS
1263207966000,6.7489,51.3003,Telefonie. CLIP
1263208135000,6.7489,51.3003,GPRS
1263208294000,6.7489,51.3003,SMS
1263209576000,6.7489,51.3003,SMS
