Timestamp,Longitude,Latitude,Service
1251729743000,11.2117,50.1706,Telefonie. CFNRy
1251730044000,11.0631,50.1433,GPRS
1251730292000,11.0631,50.1433,GPRS
1251731120000,10.9275,50.0192,SMS
1251731592000,10.8781,49.9058,GPRS
1251732483000,10.9717,49.86,GPRS
1251733055000,11.0589,49.7328,GPRS
1251733658000,11.0683,49.7169,SMS
1251733779000,11.0683,49.7169,SMS
1251733930000,11.0697,49.7061,SMS
1251734110000,11.0358,49.6556,GPRS
1251734201000,11.0358,49.6556,SMS
1251735159000,11.0036,49.5961,SMS
1251735307000,11.0036,49.5961,Telefonie
1251735905000,11.0031,49.6014,GPRS
1251736100000,11.0031,49.6014,GPRS
1251736403000,11.0031,49.6014,Telefonie
1251736531000,11.0031,49.6014,SMS
1251736746000,11.0031,49.6014,SMS
1251737148000,11.0031,49.6014,Telefonie. CLIP
1251737900000,11.0031,49.6014,GPRS
1251739240000,11.0031,49.6014,Telefonie
1251739633000,11.0031,49.6014,Telefonie. CFNRy
1251739700000,11.0031,49.6014,GPRS
1251739778000,11.0031,49.6014,Telefonie
1251740312000,11.0031,49.6014,Telefonie
1251741500000,11.0031,49.6014,GPRS
1251741936000,11.0031,49.6014,GPRS
1251749372000,11.0031,49.6014,SMS
1251749434000,11.0031,49.6014,GPRS
1251749505000,11.0031,49.6014,SMS
1251749566000,11.0031,49.6014,Telefonie
1251749988000,11.0031,49.6014,SMS
1251750372000,11.0031,49.6014,GPRS
1251752061000,11.0031,49.6014,GPRS
1251752879000,11.0031,49.6014,Telefonie
1251753861000,11.0031,49.6014,GPRS
1251755661000,11.0031,49.6014,GPRS
1251755847000,11.0031,49.6014,Telefonie
1251756000000,11.0031,49.6014,GPRS
1251757461000,11.0031,49.6014,GPRS
1251759261000,11.0031,49.6014,GPRS
1251761061000,11.0031,49.6014,GPRS
1251762861000,11.0031,49.6014,GPRS
1251763205000,11.0031,49.6014,SMS
1251764661000,11.0031,49.6014,GPRS
1251766461000,11.0031,49.6014,GPRS
1251768261000,11.0031,49.6014,GPRS
1251770061000,11.0031,49.6014,GPRS
1251771861000,11.0031,49.6014,GPRS
1251773661000,11.0031,49.6014,GPRS
1251775461000,11.0031,49.6014,GPRS
1251777261000,11.0031,49.6014,GPRS
1251779061000,11.0031,49.6014,GPRS
1251780861000,11.0031,49.6014,GPRS
1251782661000,11.0031,49.6014,GPRS
1251784461000,11.0031,49.6014,GPRS
1251786261000,11.0031,49.6014,GPRS
1251788061000,11.0031,49.6014,GPRS
1251788658000,11.0031,49.6014,Telefonie. CFNRy
1251788746000,11.0031,49.6014,Telefonie. CFNRy
1251789137000,11.0031,49.6014,Telefonie
1251789335000,11.0031,49.6014,SMS
1251789861000,11.0031,49.6014,GPRS
1251791661000,11.0031,49.6014,GPRS
1251793427000,11.0031,49.6014,SMS
1251793488000,11.0031,49.6014,Telefonie
1251793559000,11.0036,49.5961,Telefonie
1251794331000,11.0019,49.5925,Telefonie
1251794480000,11.0019,49.5925,Telefonie. CFB
1251794590000,11.0019,49.5925,Telefonie
1251794838000,11.0019,49.5925,SMS
1251794944000,11.0019,49.5925,Telefonie
1251795495000,10.99,49.5692,GPRS
1251795679000,10.9911,49.5211,GPRS
1251795838000,10.9842,49.5131,Telefonie. CLIP
1251795905000,10.98,49.5033,Telefonie
1251795996000,10.9611,49.4836,GPRS
1251796287000,10.9886,49.4714,GPRS
1251796366000,11.0044,49.4678,GPRS
1251796756000,11.0694,49.4442,Telefonie. CLIP
1251797172000,11.0811,49.4433,Telefonie
1251797253000,11.0811,49.4433,Telefonie
1251797632000,11.1744,49.4136,GPRS
1251797703000,11.1875,49.3917,SMS
1251798085000,11.2539,49.1781,Telefonie. CLIP
1251798745000,11.4722,48.8636,GPRS
1251799057000,11.4378,48.7597,GPRS
1251799471000,11.4464,48.7281,GPRS
1251799591000,11.4542,48.6903,Telefonie. CLIP
1251799862000,11.5731,48.6217,GPRS
1251800081000,11.5103,48.5433,SMS
1251800149000,11.505,48.5322,SMS
1251800290000,11.4933,48.4919,SMS
1251800729000,11.4367,48.3175,SMS
1251800917000,11.4475,48.2447,GPRS
1251800998000,11.4475,48.2447,GPRS
1251801068000,11.4611,48.2008,GPRS
1251801136000,11.4667,48.1772,GPRS
1251801239000,11.4903,48.1478,GPRS
1251801368000,11.5303,48.1406,GPRS
1251802650000,11.5825,48.1444,GPRS
1251802728000,11.5819,48.1394,GPRS
1251802840000,11.5786,48.1331,GPRS
1251803196000,11.5981,48.1353,Telefonie
1251803306000,11.5786,48.1331,SMS
1251803369000,11.5981,48.1353,Telefonie
1251803907000,11.6014,48.1303,SMS
1251804244000,11.5981,48.1353,GPRS
1251804691000,11.6014,48.1303,GPRS
1251805645000,11.6014,48.1303,GPRS
1251805751000,11.5981,48.1353,GPRS
1251806305000,11.6014,48.1303,GPRS
1251806386000,11.6014,48.1303,GPRS
1251806845000,11.6014,48.1303,GPRS
1251807417000,11.6014,48.1303,Telefonie
1251807955000,11.5981,48.1353,Telefonie
1251808163000,11.6014,48.1303,GPRS
1251808423000,11.5981,48.1353,GPRS
1251808652000,11.5981,48.1353,Telefonie
1251809047000,11.5981,48.1353,Telefonie
1251809155000,11.5981,48.1353,Telefonie
1251809600000,11.5981,48.1353,Telefonie. CLIP
1251809886000,11.5981,48.1353,Telefonie
1251809986000,11.5981,48.1353,Telefonie
1251810135000,11.5981,48.1353,SMS
1251810294000,11.6031,48.1361,GPRS
1251810933000,11.5589,48.1364,GPRS
1251811351000,11.5617,48.1392,GPRS
1251811646000,11.5619,48.1403,GPRS
1251812010000,11.5619,48.1403,Telefonie
1251812207000,11.5619,48.1403,Telefonie. CLIP
1251812270000,11.5619,48.1403,GPRS
1251812423000,11.5617,48.1392,GPRS
1251812917000,11.5594,48.1417,SMS
1251812993000,11.5594,48.1417,GPRS
1251813114000,11.5619,48.1403,GPRS
1251813287000,11.5617,48.1392,Telefonie
1251814352000,11.5594,48.1417,Telefonie
1251814650000,11.5617,48.1392,Telefonie
1251814959000,11.5617,48.1392,GPRS
1251816056000,11.5619,48.1403,GPRS
1251816444000,11.5619,48.1403,GPRS
1251816565000,11.5558,48.1433,Telefonie
1251816761000,11.535,48.1467,SMS
1251817102000,11.5414,48.1183,Telefonie
1251817856000,11.5619,48.1403,GPRS
1251818087000,11.5333,48.1172,GPRS
1251818149000,11.5333,48.1172,GPRS
1251818252000,11.5333,48.1172,Telefonie
1251818607000,11.5333,48.1172,Telefonie
1251819305000,11.5333,48.1172,Telefonie
1251819373000,11.5333,48.1172,GPRS
1251819802000,11.5333,48.1172,GPRS
1251819958000,11.5333,48.1172,SMS
1251826717000,11.5417,48.1236,SMS
1251826861000,11.5531,48.1389,Telefonie
1251827085000,11.5589,48.1364,GPRS
1251827216000,11.5589,48.1364,Telefonie. CFNRy
1251827974000,11.5614,48.1408,Telefonie
1251828306000,11.5931,48.1292,SMS
1251828477000,11.6103,48.1236,Telefonie
1251828876000,11.6497,48.1494,SMS
1251829108000,11.6456,48.1714,GPRS
1251829674000,11.7106,48.2792,GPRS
1251830184000,11.7853,48.3536,GPRS
1251830335000,11.7917,48.3556,GPRS
1251830429000,11.7922,48.3514,GPRS
1251830573000,11.7922,48.3525,GPRS
1251831289000,11.7917,48.3556,SMS
1251831870000,11.7917,48.3556,Telefonie
1251831974000,11.7917,48.3556,GPRS
1251837492000,13.2647,52.5483,SMS
1251837584000,13.3461,52.5683,GPRS
1251837681000,13.3461,52.5683,Telefonie. CLIP
1251837743000,13.3461,52.5683,GPRS
1251837813000,13.3144,52.5717,GPRS
1251837880000,13.3144,52.5717,GPRS
1251838164000,13.2925,52.5544,GPRS
1251838464000,13.2917,52.5539,GPRS
1251838580000,13.2917,52.5539,GPRS
1251838656000,13.2917,52.5539,GPRS
1251838805000,13.2917,52.5539,GPRS
1251839202000,13.2925,52.5544,GPRS
1251839345000,13.3169,52.545,GPRS
1251839910000,13.3169,52.545,GPRS
1251841145000,13.3281,52.5336,GPRS
1251841269000,13.3961,52.5294,GPRS
1251841665000,13.3961,52.5294,GPRS
1251842400000,13.3961,52.5294,GPRS
1251843088000,13.3961,52.5294,GPRS
1251844888000,13.3961,52.5294,GPRS
1251846688000,13.3961,52.5294,GPRS
1251848488000,13.3961,52.5294,GPRS
1251850288000,13.3961,52.5294,GPRS
1251852088000,13.3961,52.5294,GPRS
1251853888000,13.3961,52.5294,GPRS
1251855688000,13.3961,52.5294,GPRS
1251857488000,13.3961,52.5294,GPRS
1251859288000,13.3961,52.5294,GPRS
1251860907000,13.4044,52.5317,SMS
1251861088000,13.3961,52.5294,GPRS
1251862888000,13.3961,52.5294,GPRS
1251864688000,13.3961,52.5294,GPRS
1251866488000,13.3961,52.5294,GPRS
1251867641000,13.4044,52.5317,SMS
1251868288000,13.3961,52.5294,GPRS
1251870088000,13.3961,52.5294,GPRS
1251871888000,13.3961,52.5294,GPRS
1251873462000,13.4044,52.5317,GPRS
1251873568000,13.4044,52.5317,GPRS
1251873662000,13.4044,52.5317,GPRS
1251874572000,13.3961,52.5294,GPRS
1251874918000,13.4044,52.5317,Telefonie
1251876394000,13.3961,52.5294,GPRS
1251876889000,13.4044,52.5317,GPRS
1251876960000,13.4044,52.5317,GPRS
1251877163000,13.4033,52.5264,GPRS
1251878587000,13.4044,52.5317,GPRS
1251878679000,13.4033,52.5264,GPRS
1251878762000,13.4044,52.5317,GPRS
1251878843000,13.4044,52.5317,GPRS
1251878905000,13.4044,52.5317,GPRS
1251878991000,13.4044,52.5317,Telefonie
1251879142000,13.4044,52.5317,GPRS
1251879394000,13.4044,52.5317,GPRS
1251880007000,13.4044,52.5317,GPRS
1251880074000,13.3989,52.5236,GPRS
1251880198000,13.3961,52.5294,GPRS
1251880695000,13.4044,52.5317,GPRS
1251880779000,13.4044,52.5317,GPRS
1251882343000,13.4033,52.5264,GPRS
1251882616000,13.4044,52.5317,SMS
1251882718000,13.4044,52.5317,GPRS
1251882799000,13.4044,52.5317,GPRS
1251883278000,13.4044,52.5317,SMS
1251884269000,13.3961,52.5294,GPRS
1251885264000,13.3747,52.5303,Telefonie
1251885400000,13.3836,52.53,Telefonie
1251886069000,13.3961,52.5294,GPRS
1251886955000,13.3747,52.5303,Telefonie. CLIP
1251887869000,13.3961,52.5294,GPRS
1251890269000,13.3836,52.53,Telefonie
1251892435000,13.3836,52.53,Telefonie
1251895848000,13.3836,52.53,Telefonie
1251897297000,13.3747,52.5303,Telefonie. CLIP
1251898080000,13.3836,52.53,SMS
1251898154000,13.3836,52.53,SMS
1251898286000,13.3836,52.53,SMS
1251899179000,13.3836,52.53,Telefonie
1251899377000,13.3836,52.53,GPRS
1251899841000,13.4044,52.5317,SMS
1251899937000,13.41,52.5358,GPRS
1251900286000,13.41,52.5358,GPRS
1251900401000,13.4219,52.5283,GPRS
1251900482000,13.4219,52.5283,Telefonie. CLIP
1251903663000,13.4219,52.5283,GPRS
1251903789000,13.4219,52.5283,Telefonie
1251903906000,13.4219,52.5283,Telefonie
1251904024000,13.4131,52.5256,Telefonie
1251904180000,13.4131,52.5256,Telefonie
1251904309000,13.4144,52.5208,Telefonie
1251904591000,13.405,52.5206,Telefonie
1251904806000,13.3956,52.515,Telefonie. CLIP
1251905018000,13.3878,52.5183,GPRS
1251905238000,13.3878,52.5183,GPRS
1251905343000,13.3878,52.5183,SMS
1251906849000,13.3878,52.5183,GPRS
1251908408000,13.39,52.5111,GPRS
1251910208000,13.39,52.5111,GPRS
1251910596000,13.3892,52.5142,GPRS
1251911382000,13.3881,52.4939,GPRS
1251911511000,13.3881,52.5269,GPRS
1251911820000,13.3881,52.5269,GPRS
1251912201000,13.4033,52.5264,GPRS
1251912267000,13.3961,52.5294,GPRS
1251912461000,13.4033,52.5264,GPRS
1251913047000,13.3961,52.5294,GPRS
1251914285000,13.3961,52.5294,GPRS
1251914376000,13.3961,52.5294,Telefonie
1251916085000,13.3961,52.5294,GPRS
1251917410000,13.3961,52.5294,Telefonie
1251918116000,13.3961,52.5294,Telefonie
1251918311000,13.3961,52.5294,SMS
1251918753000,13.3961,52.5294,SMS
1251919879000,13.4044,52.5317,Telefonie. CLIP
1251958783000,13.3961,52.5294,Telefonie
1251958869000,13.3961,52.5294,SMS
1251959759000,13.3908,52.5194,GPRS
1251959947000,13.3908,52.5194,Telefonie. CLIP
1251960618000,13.3908,52.5194,SMS
1251961559000,13.3908,52.5194,GPRS
1251962595000,13.3908,52.5194,SMS
1251963212000,13.3908,52.5194,SMS
1251963319000,13.3908,52.5194,SMS
1251963393000,13.3908,52.5194,Telefonie
1251964581000,13.3836,52.53,SMS
1251965159000,13.3908,52.5194,GPRS
1251965797000,13.3747,52.5303,Telefonie
1251966959000,13.3908,52.5194,GPRS
1251967731000,13.3836,52.53,SMS
1251967822000,13.3747,52.5303,SMS
1251968759000,13.3908,52.5194,GPRS
1251969987000,13.3747,52.5303,Telefonie. CLIP
1251970559000,13.3908,52.5194,GPRS
1251971369000,13.3836,52.53,Telefonie. CLIP
1251972359000,13.3908,52.5194,GPRS
1251974159000,13.3908,52.5194,GPRS
1251975334000,13.3836,52.53,Telefonie
1251975410000,13.3836,52.53,SMS
1251975959000,13.3908,52.5194,GPRS
1251977759000,13.3908,52.5194,GPRS
1251977988000,13.3808,52.5225,SMS
1251981033000,13.3808,52.5225,GPRS
1251981894000,13.3808,52.5225,GPRS
1251981966000,13.3808,52.5225,GPRS
1251982040000,13.3808,52.5225,Telefonie
1251982266000,13.3786,52.5356,Telefonie. CFB
1251982454000,13.3747,52.5303,Telefonie
1251982765000,13.3747,52.5303,Telefonie. CFNRy
1251982901000,13.3747,52.5303,Telefonie
1251983541000,13.3836,52.53,Telefonie. CFNRy
1251983615000,13.3836,52.53,Telefonie
1251983749000,13.3836,52.53,SMS
1251983881000,13.3836,52.53,Telefonie. CLIP
1251984107000,13.3836,52.53,Telefonie. CLIP
1251984327000,13.3836,52.53,Telefonie
1251985987000,13.3747,52.5303,Telefonie
1251986443000,13.3836,52.53,GPRS
1251986591000,13.3747,52.5303,Telefonie. CLIP
1251987639000,13.3836,52.53,GPRS
1251988132000,13.3836,52.53,GPRS
1251988214000,13.3747,52.5303,GPRS
1251988288000,13.3747,52.5303,GPRS
1251988710000,13.3836,52.53,SMS
1251988782000,13.3836,52.53,SMS
1251989233000,13.3836,52.53,SMS
1251989404000,13.3747,52.5303,SMS
1251990014000,13.3747,52.5303,GPRS
1251991814000,13.3747,52.5303,GPRS
1251992803000,13.3836,52.53,Telefonie. CLIP
1251992902000,13.3747,52.5303,Telefonie. CLIP
1251993614000,13.3747,52.5303,GPRS
1251995414000,13.3747,52.5303,GPRS
1251995536000,13.3836,52.53,Telefonie
1251996094000,13.3836,52.53,SMS
1251997214000,13.3747,52.5303,GPRS
1251997674000,13.3836,52.53,Telefonie
1251999014000,13.3747,52.5303,GPRS
1251999272000,13.3836,52.53,Telefonie. CLIP
1252000201000,13.3836,52.53,Telefonie. CFB
1252000814000,13.3747,52.5303,GPRS
1252001114000,13.3881,52.5269,Telefonie. CLIP
1252001519000,13.3881,52.5269,GPRS
1252002040000,13.3881,52.5269,GPRS
1252002282000,13.3961,52.5294,SMS
1252002895000,13.3986,52.5353,SMS
1252002991000,13.4044,52.5317,GPRS
1252003082000,13.3986,52.5353,SMS
1252004894000,13.3961,52.5294,GPRS
1252005132000,13.3961,52.5294,GPRS
1252005233000,13.3961,52.5294,GPRS
1252005643000,13.3989,52.5236,SMS
1252038819000,13.4097,52.5283,GPRS
1252040291000,13.4989,52.5267,GPRS
1252040392000,13.5167,52.5342,GPRS
1252040574000,13.4989,52.5267,GPRS
1252040902000,13.4989,52.5267,GPRS
1252041373000,13.4989,52.5267,GPRS
1252041465000,13.4989,52.5267,GPRS
1252041538000,13.4989,52.5267,GPRS
1252041645000,13.4989,52.5267,GPRS
1252043443000,13.4989,52.5267,GPRS
1252043551000,13.4989,52.5267,GPRS
1252043789000,13.4844,52.5261,GPRS
1252043870000,13.4989,52.5267,GPRS
1252044213000,13.4989,52.5267,GPRS
1252044668000,13.4844,52.5261,GPRS
1252044768000,13.4844,52.5261,GPRS
1252045306000,13.4989,52.5267,SMS
1252045383000,13.4989,52.5267,SMS
1252045501000,13.4989,52.5267,GPRS
1252045740000,13.4844,52.5261,GPRS
1252045803000,13.5183,52.5253,GPRS
1252045901000,13.4989,52.5267,GPRS
1252046044000,13.5167,52.5342,GPRS
1252046268000,13.5183,52.5253,SMS
1252046809000,13.5167,52.5342,GPRS
1252047004000,13.5183,52.5253,GPRS
1252047106000,13.5183,52.5253,GPRS
1252047177000,13.5183,52.5253,GPRS
1252048171000,13.4767,52.5336,GPRS
1252048267000,13.4644,52.525,GPRS
1252048519000,13.4644,52.525,GPRS
1252049381000,13.3961,52.5294,GPRS
1252049546000,13.3961,52.5294,GPRS
1252051203000,13.3961,52.5294,GPRS
1252051282000,13.4044,52.5317,SMS
1252053003000,13.3961,52.5294,GPRS
1252054803000,13.3961,52.5294,GPRS
1252055436000,13.4044,52.5317,Telefonie. CFNRy
1252056603000,13.3961,52.5294,GPRS
1252056705000,13.4044,52.5317,SMS
1252058403000,13.3961,52.5294,GPRS
1252058761000,13.4044,52.5317,GPRS
1252058825000,13.4044,52.5317,GPRS
1252058989000,13.4044,52.5317,GPRS
1252059072000,13.3961,52.5294,GPRS
1252059179000,13.4044,52.5317,GPRS
1252059284000,13.4044,52.5317,GPRS
1252059847000,13.3961,52.5294,GPRS
1252059986000,13.4044,52.5317,Telefonie. CFNRy
1252060051000,13.4044,52.5317,GPRS
1252060409000,13.4044,52.5317,Telefonie. CFB
1252060857000,13.3961,52.5294,Telefonie. CFNRy
1252062009000,13.4044,52.5317,Telefonie. CFB
1252062391000,13.4044,52.5317,Telefonie
1252062489000,13.4044,52.5317,SMS
1252062598000,13.4044,52.5317,SMS
1252062663000,13.4044,52.5317,SMS
1252063039000,13.4044,52.5317,GPRS
1252063425000,13.3961,52.5294,Telefonie. CLIP
1252063622000,13.4044,52.5317,GPRS
1252063901000,13.4033,52.5264,Telefonie
1252063990000,13.4044,52.5317,GPRS
1252064064000,13.4044,52.5317,Telefonie. CLIP
1252064132000,13.4044,52.5317,SMS
1252064296000,13.4044,52.5317,GPRS
1252064473000,13.4044,52.5317,GPRS
1252064867000,13.3961,52.5294,GPRS
1252064961000,13.4044,52.5317,GPRS
1252065727000,13.4044,52.5317,GPRS
1252065797000,13.4044,52.5317,GPRS
1252066055000,13.4044,52.5317,SMS
1252066879000,13.4044,52.5317,GPRS
1252067071000,13.4044,52.5317,SMS
1252067137000,13.4033,52.5264,SMS
1252067464000,13.3961,52.5294,GPRS
1252067578000,13.3986,52.5353,GPRS
1252067857000,13.3961,52.5294,Telefonie
1252067944000,13.3881,52.5269,GPRS
1252068083000,13.3928,52.5239,GPRS
1252068250000,13.3878,52.5183,GPRS
1252068564000,13.3914,52.5108,Telefonie. CLIP
1252069253000,13.3958,52.5033,Telefonie
1252069894000,13.3878,52.5183,GPRS
1252071694000,13.3878,52.5183,GPRS
1252072545000,13.3958,52.5033,SMS
1252073196000,13.3958,52.5033,SMS
1252073282000,13.3958,52.5033,SMS
1252073406000,13.3958,52.5033,SMS
1252073494000,13.3878,52.5183,GPRS
1252073581000,13.3958,52.5033,Telefonie. CLIP
1252073683000,13.3958,52.5033,Telefonie
1252074177000,13.4031,52.5111,Telefonie. CLIP
1252074638000,13.4219,52.5283,SMS
1252075294000,13.3878,52.5183,GPRS
1252076338000,13.4219,52.5283,SMS
1252076487000,13.4219,52.5283,SMS
1252076841000,13.4219,52.5283,SMS
1252076997000,13.4219,52.5283,Telefonie. CFB
1252077094000,13.3878,52.5183,GPRS
1252077186000,13.4219,52.5283,SMS
1252077519000,13.4219,52.5283,SMS
1252077593000,13.4219,52.5283,SMS
1252077823000,13.4219,52.5283,SMS
1252078378000,13.4219,52.5283,Telefonie. CLIP
1252078894000,13.3878,52.5183,GPRS
1252079096000,13.4219,52.5283,Telefonie. CFNRy
1252079687000,13.4219,52.5283,SMS
1252080694000,13.3878,52.5183,GPRS
1252081507000,13.4219,52.5283,SMS
1252081590000,13.4219,52.5283,SMS
1252082494000,13.3878,52.5183,GPRS
1252083036000,13.4219,52.5283,SMS
1252083472000,13.4219,52.5283,Telefonie
1252083692000,13.4219,52.5283,SMS
1252084294000,13.3878,52.5183,GPRS
1252084546000,13.4219,52.5283,SMS
1252085215000,13.4219,52.5283,SMS
1252085460000,13.4219,52.5283,SMS
1252085527000,13.4219,52.5283,SMS
1252086094000,13.4219,52.5283,GPRS
1252086219000,13.4219,52.5283,SMS
1252087894000,13.4219,52.5283,GPRS
1252089694000,13.4219,52.5283,GPRS
1252090055000,13.4219,52.5283,SMS
1252090209000,13.4219,52.5283,SMS
1252090284000,13.4219,52.5283,SMS
1252090381000,13.4219,52.5283,SMS
1252090469000,13.4219,52.5283,SMS
1252091325000,13.4219,52.5283,SMS
1252091494000,13.4219,52.5283,GPRS
1252092789000,13.4219,52.5283,Telefonie
1252093129000,13.4219,52.5283,SMS
1252093294000,13.4219,52.5283,GPRS
1252094656000,13.4219,52.5283,SMS
1252095094000,13.4219,52.5283,GPRS
1252095946000,13.4219,52.5283,Telefonie
1252096015000,13.4219,52.5283,Telefonie
1252096389000,13.3961,52.5294,SMS
1252096452000,13.3881,52.5269,SMS
1252096894000,13.4219,52.5283,GPRS
1252097363000,13.3903,52.5358,GPRS
1252098906000,13.4044,52.5317,GPRS
1252099069000,13.4044,52.5317,GPRS
1252099155000,13.4044,52.5317,GPRS
1252100051000,13.4044,52.5317,GPRS
1252100266000,13.4033,52.5264,GPRS
1252100338000,13.4044,52.5317,GPRS
1252101600000,13.4044,52.5317,GPRS
1252102138000,13.4044,52.5317,GPRS
1252103938000,13.4044,52.5317,GPRS
1252105738000,13.4044,52.5317,GPRS
1252107538000,13.4044,52.5317,GPRS
1252109338000,13.4044,52.5317,GPRS
1252111138000,13.4044,52.5317,GPRS
1252112938000,13.4044,52.5317,GPRS
1252114738000,13.4044,52.5317,GPRS
1252116538000,13.4044,52.5317,GPRS
1252118338000,13.4044,52.5317,GPRS
1252120138000,13.4044,52.5317,GPRS
1252121938000,13.4044,52.5317,GPRS
1252123738000,13.4044,52.5317,GPRS
1252125538000,13.4044,52.5317,GPRS
1252127338000,13.4044,52.5317,GPRS
1252129138000,13.4044,52.5317,GPRS
1252130734000,13.4033,52.5264,SMS
1252130938000,13.4044,52.5317,GPRS
1252132738000,13.4044,52.5317,GPRS
1252132970000,13.4044,52.5317,Telefonie. CFNRy
1252134182000,13.4044,52.5317,GPRS
1252134255000,13.4044,52.5317,GPRS
1252135561000,13.4044,52.5317,SMS
1252136055000,13.4044,52.5317,GPRS
1252137855000,13.4044,52.5317,GPRS
1252138426000,13.4044,52.5317,SMS
1252139655000,13.4044,52.5317,GPRS
1252141455000,13.4044,52.5317,GPRS
1252143255000,13.4044,52.5317,GPRS
1252143897000,13.4033,52.5264,SMS
1252144149000,13.4044,52.5317,GPRS
1252144329000,13.3961,52.5294,Telefonie. CLIP
1252144473000,13.3986,52.5353,GPRS
1252144581000,13.3961,52.5294,GPRS
1252145113000,13.3961,52.5294,GPRS
1252146441000,13.3961,52.5294,GPRS
1252147363000,13.3747,52.5303,Telefonie. CLIP
1252147923000,13.3747,52.5303,Telefonie. CFB
1252148182000,13.3747,52.5303,Telefonie. CFB
1252148304000,13.3647,52.5269,Telefonie
1252148637000,13.3664,52.5219,Telefonie
1252148874000,13.3664,52.5219,Telefonie
1252149570000,13.3664,52.5219,Telefonie
1252150041000,13.3961,52.5294,GPRS
1252151470000,13.3878,52.5183,SMS
1252151820000,13.3908,52.5194,SMS
1252151957000,13.3878,52.5183,SMS
1252153641000,13.3961,52.5294,GPRS
1252154704000,13.3775,52.5167,GPRS
1252154946000,13.3775,52.5167,GPRS
1252156459000,13.3775,52.5167,GPRS
1252156879000,13.3775,52.5167,GPRS
1252157010000,13.3775,52.5167,Telefonie
1252157164000,13.3789,52.5178,GPRS
1252157867000,13.3775,52.5167,GPRS
1252158421000,13.3775,52.5167,GPRS
1252159237000,13.3775,52.5167,SMS
1252159305000,13.3775,52.5167,SMS
1252159575000,13.3775,52.5167,GPRS
1252160011000,13.3789,52.5178,SMS
1252160157000,13.3775,52.5167,SMS
1252160240000,13.3775,52.5167,GPRS
1252160725000,13.3775,52.5167,SMS
1252160977000,13.3775,52.5167,GPRS
1252161192000,13.3789,52.5178,SMS
1252161464000,13.3789,52.5178,GPRS
1252162065000,13.3825,52.5119,GPRS
1252162245000,13.3825,52.5119,GPRS
1252162330000,13.3825,52.5119,GPRS
1252162396000,13.3825,52.5119,SMS
